Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
USA,1/1/2004,12/31/2004,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2004,2004,%,7.9,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2005,2005,%,8,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2006,2006,%,8.1,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2007,2007,%,8.1,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2008,2008,%,8.2,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2009,2009,%,8.3,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2010,2010,%,8.3,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2011,2011,%,8.4,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2012,2012,%,8.4,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2013,2013,%,8.4,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2014,2014,%,8.4,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2015,2015,%,8.4,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2016,2016,%,8.3,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2017,2017,%,8.3,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2018,2018,%,8.2,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2019,2019,%,8.1,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2020,2020,%,8.1,X,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2021,2021,%,8,X,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,7.9,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2000,2000,million No,1.4,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2001,2001,million No,1.5,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2002,2002,million No,1.5,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2003,2003,million No,1.5,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2004,2004,million No,1.6,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2005,2005,million No,1.6,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2006,2006,million No,1.6,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2007,2007,million No,1.7,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2008,2008,million No,1.7,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2009,2009,million No,1.7,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2010,2010,million No,1.7,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2011,2011,million No,1.7,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2012,2012,million No,1.7,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2013,2013,million No,1.7,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2014,2014,million No,1.7,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2015,2015,million No,1.7,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2016,2016,million No,1.7,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2017,2017,million No,1.7,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2018,2018,million No,1.6,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2019,2019,million No,1.6,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2020,2020,million No,1.6,X,
USA,1/1/2021,12/31/2021,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2021,2021,million No,1.5,X,
USA,1/1/2022,12/31/2022,231,'840,United States of America,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2022,2022,million No,1.5,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2000,2000,%,25.5,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2001,2001,%,26.2,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2002,2002,%,26.9,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2003,2003,%,27.6,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2004,2004,%,28.3,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2005,2005,%,29,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2006,2006,%,29.7,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2007,2007,%,30.3,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2008,2008,%,31,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2009,2009,%,31.7,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2010,2010,%,32.3,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2011,2011,%,33,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2012,2012,%,33.6,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2013,2013,%,34.3,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2014,2014,%,34.9,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2015,2015,%,35.6,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21042,Prevalence of obesity in the adult population (18 years and older),6121,Value,2016,2016,%,36.2,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2000,2000,million No,53.2,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2001,2001,million No,55.4,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2002,2002,million No,57.4,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2003,2003,million No,59.5,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2004,2004,million No,61.7,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2005,2005,million No,64,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2006,2006,million No,66.3,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2007,2007,million No,68.4,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2008,2008,million No,70.8,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2009,2009,million No,73.2,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2010,2010,million No,75.4,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2011,2011,million No,77.9,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2012,2012,million No,80.2,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2013,2013,million No,82.7,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2014,2014,million No,85.1,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2015,2015,million No,87.7,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,210420,Number of obese adults (18 years and older) (million),6132,Value,2016,2016,million No,90.1,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2000,2000,%,7.8,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2001,2001,%,7.7,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2002,2002,%,7.7,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2003,2003,%,7.8,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2004,2004,%,7.9,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2005,2005,%,8.1,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2006,2006,%,8.4,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2007,2007,%,8.7,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2008,2008,%,8.9,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2009,2009,%,9.2,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2010,2010,%,9.5,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2011,2011,%,9.8,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2012,2012,%,10,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2013,2013,%,10.3,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2014,2014,%,10.5,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2015,2015,%,10.7,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2016,2016,%,11,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2017,2017,%,11.2,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2018,2018,%,11.5,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2019,2019,%,11.8,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,5.6,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,5.5,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,5.6,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,5.6,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,5.7,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,5.9,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,6.1,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,6.3,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,6.5,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,6.7,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,6.9,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,7.2,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,7.4,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,7.6,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,7.8,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,8,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,8.1,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,8.3,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,8.6,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,8.9,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age,6121,Value,2010,2010,%,23.3,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age,6121,Value,2012,2012,%,25.5,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age,6121,Value,2014,2014,%,26.4,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age,6121,Value,2016,2016,%,34.7,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age,6121,Value,2018,2018,%,25.8,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2000,2000,%,7.9,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2001,2001,%,7.9,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2002,2002,%,7.9,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2003,2003,%,7.9,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2004,2004,%,7.9,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2005,2005,%,8,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2006,2006,%,8,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2007,2007,%,8,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2008,2008,%,8.1,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2009,2009,%,8.1,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2010,2010,%,8.1,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2011,2011,%,8.1,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2012,2012,%,8.2,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2013,2013,%,8.2,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2014,2014,%,8.2,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2015,2015,%,8.2,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2016,2016,%,8.2,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2017,2017,%,8.2,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2018,2018,%,8.2,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2019,2019,%,8.2,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,8.3,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2000,2000,million No,0.3,X,
USA,1/1/2001,12/31/2001,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2001,2001,million No,0.3,X,
USA,1/1/2002,12/31/2002,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2002,2002,million No,0.3,X,
USA,1/1/2003,12/31/2003,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2003,2003,million No,0.3,X,
USA,1/1/2004,12/31/2004,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2004,2004,million No,0.3,X,
USA,1/1/2005,12/31/2005,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2005,2005,million No,0.3,X,
USA,1/1/2006,12/31/2006,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2006,2006,million No,0.3,X,
USA,1/1/2007,12/31/2007,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2007,2007,million No,0.3,X,
USA,1/1/2008,12/31/2008,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2008,2008,million No,0.3,X,
USA,1/1/2009,12/31/2009,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2009,2009,million No,0.3,X,
USA,1/1/2010,12/31/2010,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2010,2010,million No,0.3,X,
USA,1/1/2011,12/31/2011,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2011,2011,million No,0.3,X,
USA,1/1/2012,12/31/2012,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2012,2012,million No,0.3,X,
USA,1/1/2013,12/31/2013,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2013,2013,million No,0.3,X,
USA,1/1/2014,12/31/2014,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2014,2014,million No,0.3,X,
USA,1/1/2015,12/31/2015,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2015,2015,million No,0.3,X,
USA,1/1/2016,12/31/2016,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2016,2016,million No,0.3,X,
USA,1/1/2017,12/31/2017,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2017,2017,million No,0.3,X,
USA,1/1/2018,12/31/2018,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2018,2018,million No,0.3,X,
USA,1/1/2019,12/31/2019,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2019,2019,million No,0.3,X,
USA,1/1/2020,12/31/2020,231,'840,United States of America,210490,Number of newborns with low birthweight (million),6132,Value,2020,2020,million No,0.3,X,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,1954,E,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,1955,E,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,1956,E,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,1957,E,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,1958,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,1959,E,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,1959,E,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,1958,E,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,1958,E,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,1958,E,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,1958,E,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,1958,E,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,1957,E,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,1958,E,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,1958,E,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,1958,E,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,1957,E,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,1957,E,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,1958,E,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,1958,E,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,1959,E,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,1960,E,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,1960,E,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,2543,E,
